id;description;dbo
876247895746968;"Am schädlichsten ist wohl die ""Arbeitsagentur"", die - gesteuert von ihren Nazichefs - diese ihre menschenverachtende Vorgehensweise betreibt, die man schon moderne Euthanasie nennen kann !

Der Mensch ist defacto abhängig gemacht worden, wird stets bevormundet, ist nicht mehr Herr seiner Selbst, muß sich ""melden"" und ""abmelden"", ist ein ""legalisiert"" politischer Gefangener !

Arbeitsagenturen und ihre Mitarbeiter sind gleich nach den ""Politikern"" die allergrößten NAZISCHWEINE und Viele von Denen verdienen auch noch die Prädikate SOZIOPATH und PSYCHOPATH Davor !";criticism
857030431002048;"Stanislaw Tillich: Der Islam gehört nicht zu Sachsen
Sachsens  Ministerpräsident Stanislaw Tillich hatte zuvor der Aussage von  Bundeskanzlerin Angela Merkel (beide CDU) widersprochen, der Islam  gehöre auch zu Deutschland. Er teile diese Auffassung nicht, hatte der  CDU-Politiker der ""Welt am Sonntag"" gesagt. Muslime seien in Deutschland  willkommen und könnten ihre Religion ausüben. ""Das bedeutet aber nicht, dass der Islam zu Sachsen gehört."" ...... Späte Einsicht";criticism
882078928497198;Mich interessiert nicht, woher die nun ihre Kohle herbekommen, es ging darum, wie unintelligent unsere Zukunft ist.;nothing
993976877307402;Normal muss es jeden Tag  überall Demos geben, Druck muss drastisch erhöht werden um den Wahnsinn einzudämmen. Aber solange das Volk nicht zusammen hält wird das eh nix, dafür sorgen ja Medien und Regierung. So langsam bekomm ich auch schiss was das noch wird hier.;criticism
1105426629495759;Gleich Schweine elften hin auf das Gelände.;nothing
1064734833564939;ist sächsisch wirklich deutsch ?  - lol;nothing
1063652480339841;Torsten Martin,Du bist mir symphatisch.Habe sehr gelacht.Einfach nur gut geschrieben und gedacht!!!;nothing
1064994230205666;Obwohl ... nein, er ist nicht doof, er hat im Moment nur nicht die Möglichkeiten, es zu ändern, wenn so viele schwachsinnige Politiker an der Macht sind.;criticism
1064034443634978;Sachsenpower !;nothing
993499207355169;aber bitte nicht so weit rechts ,das du links wieder rauskommst;nothing
1055114801193609;bevor dies nach deutschland kommt ziehe ich einen Bürgerkrieg vor.....die Merkeln muss wech, aber schnell..... wenn es nicht anderst geht auch mit Abschiebungsbefehl.... in die Wüste. Ironie oder Ernst gemeint, überlasse Euch die Entscheidung......;subversive
862341197137638;Und 89 ward ihr noch DDR und nicht BRD;nothing
1064984566873299;naaa klaaaar.. er findet einfach so ne Gibson oder was?? eyy für wie dumm haltet ihr uns denn??? Frage? Wo is die vorher weggekommen???;nothing
1063294670375622;Ich hab wenigstens ein Profilbild Du feiger Troll??;nothing
857955650909526;Oder doch schick denen ne Briefbombe :D;nothing
856808507690907;weil ronny --siehe oben;nothing
857976060907485;"das ist wirklich schrecklich mit menschen so umzugehen und in keiner weise vertretbar. aber wenn deutsche so etwas tun, (egal aus welchem grund) dann steht das nicht hier drin. 
zu dem fall des wiesbadener landgerichts kann ich auch nur meine empörung zum ausdruck bringen, weil jeder vor dem gesetz gleich behandelt werden soll. 
die frage ist ja, wo man bei dem problem der ehrenmorde anstetzt. einfach alle muslime unter generalverdacht zu stellen und sie abzuschieben kann doch auch keine lösung sein. 
ich bin auch gegen religiösen fanatismus und verabscheue solche taten zutiefst. 
hass gegen eine bestimmte bevölkerungsgruppe zu schüren, so wie pegida es meiner meinung nach versucht, kann doch nur eine gegenreaktion von mehr hass auslösen und führt auch politisch zu keiner lösung des problems. 
an das grundgesetz müssen sich natürlich alle menschen die in deutschland leben halten, das steht außer frage. der schlüssel kann nur bildung sein, daher halte ich auch islamunterricht an schulen wo ausreichend muslime hingehen für eine zwingende maßnahme. es ist eine art vorbeugung und es muss mehr maßnahmen geben. 
der anteil der bevölkerung von radikalen muslimen ist letztenendes so gering, natürlich darf die gefahr dabei nicht unterschätzt werden, dass es trotzdem unerklärlich für mich ist, gegen eine ganze bevölkerungsgruppe zu hetzen.";nothing
856833247688433;Wer im Glashaus sitzt.........!;nothing
857929610912130;Dyke Wood ist neidisch :);nothing
895626973809060;Schau mal ein paar Kommentare oberhalb. Und da distanziere ich ganz klar von jeglicher Gewalt.;nothing
861958663842558;Kann mich bitte mal jemand aufklären? Ich weiß ja dass die Medien nur Lügen verbreiten. Aber stimmt es nun dass bei allen Pegidas nur noch ein paar Hundert Leute auf der Strasse sind? Ich höre im Moment nur noch was von tausenden die dagegen sind. Ich frag mich nur warum sind sie dagegen???;nothing
1134482246590197;https://www.youtube.com/watch?v=uWIMt9JxugQ;nothing
854997511205340;super :D;nothing
857987297573028;Aber Frau Göhler, dass ist ja fast das Programm der Linken. Wollen Sie das wirklich? Oder wollen Sie uns täuschen?;criticism
1044297322275357;Das heißt jetzt was genau? Den Überschuss setzen die Ösis gleich in den Bus nach Deutschland, oder wie?;nothing
983429358362154;Endlich mal jemand der Stolz auf seine Heimat und seine Familie ist !!! ???? Nachdem eine Anke Schneider enthüllt worden ist, hört man komischer weise keinen Ton mehr von ihr ... gibt ja leider genügend Personen die sich an der gegenwärtigen Situation bereichern möchten !!! Traurig, Traurig, Traurig;criticism
1057713424267080;Und Frankreich hat nun auch schon eine Obergrenze von 30000 Flüchtlinge gesetzt,so dass Merkel das Wasser bald bis zum Halse steht.;criticism
1387400694685130752;"@AlvaLilla @stefan1531 @Hans456789 @Karl_Lauterbach &amp; sie tun es merken es nur nicht dss die impfung die schlachtbank ist";nothing
856928021012289;"Wenn man mal auf pegida#watch mitliest ( bin aus unerfindlichen Gründen gesperrt), sträuben sich einem die Nackenhaare...selbst wenn deren eigene oder neutrale Leute die gewaltbereitschaft der Gegendemonstranten hinterfragen, werden diese dumm angemacht, unqualifiziert angegangen, oder vollends ignoriert... So ""demokratisch"" und ""zugänglich"" sind deren Verantwortliche.

#propegida";nothing
935421173162973;Und nicht das sich dort die Werktätigen zuerst mit anschlossen oder solidarisch zeigten!;nothing
857724500932641;"Man lese mal die Namen der ""Nein"" Klicker und die der ""Ja"" Klicker";nothing
862008943837530;"Im GG steht auch was von freier Meinungsäußerung. Denk mal drüber nach in wiefern die noch gegeben ist, besonders wenn sich tatsächlich jemand erlaubt auch nur ein kritisches Wort über den Islam zu äußern ;)";criticism
857352790969812;[@IND] wie Du sind der Grund das Deutschland weiterschläft und total verbödet. Spar Dir Deine hirn und sinnlosen Antworten auf meine Posts Du Opfer !!!!;nothing
856773161027775;"""Das Quecksilber fällt, die Zeichen stehen auf Sturm
Nur blödes Kichern und Keifen vom Kommandoturm
Und ein dumpfes Mahlen grollt aus der Maschine
Und Rollen und Stampfen und schwere See
Die Bordkapelle spielt: Humbatätärä
Und ein irres Lachen dringt aus der Latrine
Die Ladung ist faul, die Papiere fingiert
Die Lenzpumpen leck und die Schotten blockiert
Die Luken weit offen und alle Alarmglocken läuten
Die Seen schlagen mannshoch in den Laderaum
Und Elmsfeuer züngeln vom Ladebaum
Doch keiner an Bord vermag die Zeichen zu deuten""";nothing
856936494344775;Das sind von der Regierung in Auftrag gegebene,  taktische Psychospielchen, die von den Redaktionen umgesetzt werden müssen.;criticism
888219444549813;Manche denken Scharia und Muftis wären besser,;nothing
855018844536540;Bravo, je suis avec vous;nothing
1011476822224074;"Was seid Ihr doch für Idioten,schreit jeden Tag aufs neue ""Merkel muss weg"" oder lauft zum Theaterplatz.
Die lachen doch über euch Vollpfosten ...
Ihr seid so blöd und steht jeden Tag aufs neue auf um unbedingt zur Arbeit zu Dackeln.
Damit unsere Bananen-Dummys in Berlin noch mehr Steuergelder verprassen und sich die Taschen immer voller machen können.

Als ob Ihr damit etwas ausrichten könntet.

Erst wenn die Industriellen und Lobbyisten kein Geld mehr verdienen und auf die Barrikaden gehen,wird sich etwas ändern.

Bleib der Arbeit fern,lasst euch krankschreiben (auf Phyche),unnötige Verträge kündigen und wirklich nur noch das kaufen was man zum Leben braucht.";criticism
1111365278901894;arbeitengehn hilft;nothing
1010797295625360;"Eine Hundedecke mit der Aufschrift ""Merkel muss weg"". Wenn der Hund gross genug ist traut sich auch z.B. in der Salafistenhochburg Berlin kein Staatstroll ran.";criticism
856748231030268;Unserer Tochter (10.Klasse) wurde auch in der Schule kund getan, dass alle Leute, die sich einer Pegida Veranstaltung anschließen dumme Nazis sind. Und das waren Worte einer Lehrerin im Fach Sozialkunde... was soll man da noch sagen?! ??;nothing
985368528168237;Immerhin man berichtet über euch im Sachsenspiegel.  Hier in berlin wird bärgida totgeschwiegen.;nothing
1065009843537438;Die liste ist noch nicht komplett.  Denn auf Platz eins finden wir einen pegida aktivisten mit einem IQ von nahezu 70;nothing
857976117574146;Ja, das wäre gut. Aber das wollen die Organisatoren der Pegida doch nicht.;nothing
1007200232651733;"sagt mal traeum ich ??? ... ""wir BIENEN {!} DEUTSCHLAND"" ???";nothing
885817434790014;"10 Fotos ...fehlen mir die Worte für.....
Nach knapp 2 Stunden Protest gegen die EZB gleicht Frankfurt einem Schlachtfeld. Nachdem Linksextreme aus ganz Europa randaliert haben geht die Polizei nun hart gegen sie vor!
Wir halten euch auf dem Laufenden. https://www.facebook.com/Patriotismus/photos/pcb.813123785390219/813123402056924/?type=1&theater";nothing
1063243667047389;Spaß bei Seite, Deutschland vor einem Jahr war , aus heutiger Sicht, Super.;nothing
1035102043194885;Danke Gruss aus Dresden;nothing
1010746368963786;https://www.facebook.com/photo.php?fbid=1058152537552803&set=a.413651275336269.97450.100000742003408&type=3&theater;nothing
1134079743297114;NIEMALS!!!;nothing
856831677688590;Das mit der Bildung machen wir gerne, sind grad dabei dich zu belehren :D;nothing
1613;"Haben Sie Ihre Rechte verstanden? ""Bitte?"" ""Gut ham Se. Hoch zur Bearbeitung."" Der Drecksbulle wird hoffentlich zu Tode gesteinigt.";nothing
1007209809317442;Und der Einmarsch in Afghanistan war nicht im Eigeninteresse oder was? So ein Vollpfosten.;nothing
857970660908025;Tim Rathje Hat angefangen;nothing
857719954266429;Kopp Verlag,  da bekommt man sogar Kopfschmerz Tabletten;nothing
1134094019962353;Habe ich und zwar jene die innerhalb meiner Familie aufgenommen wurden. Fazit.... NIE WIEDER!!! Das Wort Flüchtling ist gier absolut unpassend! Rotzfreche Invasoren sind es die ich kennenlernte!;nothing
856919074346517;Weiter so für unser Deutschland.;nothing
1111313972240358;Nur noch Coupons ???? ...und wenn Fleisch ...dann Ausnahmslos nur noch vom guten deutschen Hausschwein ...!!!;nothing
1123608564344232;Kein Ding kleines Lamm, wir wählen heute geistig alle Hofer mit! <3;nothing
856862934352131;Ich bin in der Realität laufe nicht durch die Straße und Träume;nothing
1331;Erschießen diese Arschloch Syrer, drauf halten bis das Magazin leer ist und dann ab in den Gulli mit den Syrischen Säuen.;nothing
945462995492124;https://www.facebook.com/photo.php?fbid=10155788954745424&set=p.10155788954745424&type=1&theater;nothing
857419450963146;Ich weß nicht was bei euch Dresdner PEGIDA Menschen nicht in Ordnung ist.Stören euch die 200 Moscheen auf dem 800 m Weg zur Arbeit? Oder das ihr vor lauter Afrikanern keinen Platz im Bus findet? Islamisierung des Abendlandes....Ich schrei mich wech!;nothing
856758144362610;Die Windeltragende ANTIFA würde auch gegen die Bockwurst demonstrieren, kein Wunder das wir in Zukunft Fachkräfte aus dem Ausland brauchen :P;criticism
1013022748736148;Da hat er sich wohl verplappert, der CDU-Staatssekretär Lutz Stroppe (kl. Foto), als er am vergangenen Mittwoch in kleiner Runde auf Einladung der Konrad Adenauer-Stiftung davon sprach, regierungsintern rechne man mit zehn Millionen „Flüchtlingen“ bis 2016. Die regierungsamtliche Berechnung dieser Zahl lieferte er gleich mit. http://www.pi-news.net/?p=492035;criticism
858041654234259;Das könnte ich mir auch gut vorstellen.;nothing
883425301695894;wohnen nun schon rechtsextreme Flüchtlingsheimen?? oder war es ein Asylbewerber??;nothing
935694819802275;"In der Öffentlichkeit (reale Welt) hat sich PEGIDA meiner Kenntnis nach immer angemessen verhalten. (Ausnahmen gibt es bei jeder Demo und bestätigen somit die Regel :))
Viele Versuche seitens #watch habe ich mit Beweisen auf deren Seite widerlegen können.
- Pogromnacht (Flüchtlingscamp Semperoper): Ein Team vom mdr war vor Ort und hat nichts davon filmen können. Und die Bilder, welche gezeigt wurden, haben ausgerechnet skandierende Antifa gezeigt.
- Ausschreitungen Wuppertal: Stundenlang ist bei der Live-Aufzeichnung von RuptlyTV gähnende Langeweile und dann für fünf Minuten mal ein bisschen Trubel und ein prügelnder Polizist.
...
Seitdem bin ich übrigens auf der besagten Seite gesperrt.
(Anfangs hatte diese Seite sogar einen Like von mir...)

Alles anonyme im Internet ist allgemein ein Problem -- nicht nur bei PEGIDA.

P. S. ""Handwerkliche Fehler"" ist noch viel zu nett formuliert.";nothing
1052377401467349;Ich finde den Brief sehr besonnen und richtig.;nothing
882680798437011;..unter anderem die masern..;nothing
862191830485908;Monika: Rechtschreibung ist auch ein Teil von Deutschland. Probier es aus! Es macht unfassbar viel Spaß.;nothing
1746;RT @name: In #Nürnberg prügelte ein #Afrikaner eine 73-jährige Frau nieder – auf der Straße – aus dem Nichts. Ein besonders eindringliches Vorzeichen der kommenden Kriege in #Europa… #asyl #MerkelMussWeg @news  http://;subversive
1152511361453952;Wie bescheuert sind die eigentlich;nothing
995844470453976;Bis 2017 ist noch lange...;nothing
1011095168928906;ich empfinde kein hass.. eher wut und verzweiflung.. das die zukunft meiner kinder in den händen von naiven, inkompententen träumern liegt die fernab jeglicher realität leben.. das ich jeden tag aufstehe um zu arbeiten damit diese weltverbesserungsideologen finanziellenspielraum haben um noch mehr schwachsinn zu veranstalten.. und noch um ein vielfaches mehr.. millionen empfinden wie ich und es geht im hauptsächlichen darum das unrecht zu recht gemacht wird und eine generation von ideologen den rest damit terrorisieren..;criticism
1057939087577847;Die Merkeln ist am Ende!!!;nothing
857907767580981;Na gut, ich muß ja nicht gläubig sein um den Islam als Gefahr wahrzunehmen.;nothing
1043638365674586;Kirsten Schnee;nothing
945431325495291;"Wieso 80%?
Gleich auf Hartz 4 setzen und das Ersparte von Denen Erstmal Aufbrauchen!!! 
??";nothing
856763247695433;Multi Kulti ist gescheitert, hier kann man es eindeutig lesen.;nothing
888002124571545;hihi ,der war guddi  :D :D  Leo;nothing
857943977577360;Aldi kennt halt keine Vaterlandsliene sondern Geeeeeeeeeeeeeeeeeeeld;nothing
1134603013244787;Du kannst mich Am Arsch lecken;nothing
1064133693625053;Eine Buchstabe und Satz ist unverständlich, kommt nicht häufig vor: bei A??uch in Sachsen.;nothing
1012591462112610;Könnte ich da auch hin wenn ich als Deutsche kein Kopftuch trage oder darf ich den dann nicht besuchen ?;nothing
1043668419004914;"Der Ansturm ist ungebrochen. Täglich kommen zwischen 7000 und 8000 Flüchtlinge nach Deutschland.

Allein am Donnerstag sind offiziell 7704 Asylsuchende und Geflohene bei uns angekommen. Eine Zahl, die die Bundespolizei in Potsdam am Freitag mitteilte.

Seit vorigen Samstag gab es demnach 46 960 Neuankömmlinge. Etwa drei Viertel davon reisten in Bayern ein. Die tatsächlichen Zahlen dürften noch höher liegen, da nicht alle Flüchtlinge von der Bundespolizei erfasst werden…

http://www.bild.de/politik/inland/fluechtlingskrise/fast-50000-neue-fluechtlinge-in-sechs-tagen-43387568.bild.html";nothing
857594420945649;ein grund mehr das man weiter aufrütteln sollte...;nothing
856846594353765;Zeig dein Gesicht wenn du hier postest;nothing
857011297670628;ich rede von einem Grundbedürfnis, was du damit meinst kann ich nicht einordnen;nothing
972179666153790;"Ihr könnt euch doch sicher an diese Wasserzeichen fürs Profilbild erinnern mit der Homofahne. Kann man sowas nicht auch in unserem Sinne machen? Eventuell mit dem Text ""ich bin das Pack"" (a la ""ich bin Charlie"")
Ich habe keine Angst dafür einzustehen. Wer meint er muss mich deswegen benachteiligen oder blöd anquatschen soll sich mal auf einen entsprechenden Echo einstellen.";nothing
1603;Wir müssen unsere Grenzen schließen und unsere Kultur verteidigen. #DeutschlandErwache;nothing
1052436041461485;Mal sehen, wann von den Watchies und DDHirnfrei wieder das mimimi kommt.;nothing
856947534343671;- das;nothing
882682061770218;... Vor allem junge Männer sind in den vergangenen Monaten in das Asylbewerberheim nach Plauen gekommen ... Wo ist der Rest der Familie?;nothing
982639528441137;N24 -> aktuell;nothing
882719741766450;weils feige schweine sind die ihre kinder u frauen im stich lassen...u für son pck müssen wir steuergroschen abdrücken;nothing
1011288962242860;"Helmut Bue!
https://goo.gl/photos/t7QRAFYN91jNoRV1A";nothing
876320855739672;Hahaha,ich denke eher das die Eselficker schädlich sind;nothing
1107826182589137;"#PEGIDA #SchautHin #GrenzenDicht #FestungEuropa #AufDieStraße #FortressEurope

Linke Gewalttäter aus #Italien rasteten gestern am #Brenner gegen Österreichs geplante Grenzkontrollen wieder komplett aus! 

Was hier in unseren Breitengraden grad abgeht, ist abnormal! 

Ohne diese Linksterroristen #Schlägertrupps hätten wir die meisten Probleme jetzt nicht im Land. 

Die werden ja auch immer gegenüber PEGIDA gewalttätig und sind der Grund warum sich viele nicht auf Demos im Westen trauen ? 
Linksfaschisten schützen Islamisten ? Sieht man wieder im Video ? wollen Weg für #Flüchtlinge freischlagen.";criticism
861958117175946;Na hoffentlich ...;nothing
857936830911408;Ach ich finde Mitleid ist irgendwie schöner zubekommen als Hartz IV;nothing
856861934352231;In der nahem Zukunft wird aber wohl eher oben genannte junge Dame beglückt werden.;nothing
1007231372648619;Tastbrot kann mehr..das kann schimmeln...die Affen können nix..überhaupt nix...!!!;nothing
856846574353767;"Marco Bloedorn: Erklär doch bitte mal warum du auf deiner FB-Seite Menschen als ""Judenpack"" beschimpfst! Nazi,  oder wie?";nothing
1055119951193094;Genau so würd es kommen...Aber es ist auch so schon zu spät etwas zu ändern...Bald werden sich die tollen Bahnhofsklatscher umgucken...;nothing
1012646715440418;Na Gott sei Dank liebe Frau Päßler;nothing
1067357146636041;Selbst in keinen Städten wie im Brandenburgischen Strausberg (Landkreis Märkisch-Oderland) kommt jetzt der Bürgerprotest voran :-) https://www.youtube.com/watch?v=AYqX73vKpFc;nothing
861998480505243;R2D2 wäre wesentlich glaubwürdiger als du es bist.... So und nun geh deinen Namen tanzen!;nothing
857699547601803;https://www.facebook.com/pages/Pegida-Europe-in-French-and-all-european-language/909850005703430?ref=hl;nothing
1057014201003669;Wieviel Geld kriegt eigentlich ein abgeschobener Eindringlinge?;nothing
1057893074249115;Man könnte vermuten das dies der wahre Gedanke von Europa ist,in dem man zusammenarbeitet und sich gegenseitig hilft.Fr.Merkel,sie sabotieren jegliche Vernunft,leider denke ich,dass sie nicht daraus lernen werden.;criticism
1246;Stummel abschneiden u an den Füßen aufhängen 😡😡😡... viel zu wenig, tolle Justiz!;nothing
855019914536433;Alles Nazis, aber alle! ??;nothing
1069143743124048;https://www.facebook.com/nika.kampagne/videos/1510447122596135/;nothing
1010734518964971;Serdar Somuncu;nothing
1114628095242279;sehr gut, sehe ich auch so !;nothing
857434860961605;"Ich machs mal nach Beispiel des Zentralrats der Muslime:
""Ich verurteile diese Tat aufs schärfste""... und gehe danach wieder zur Tagesordnung über.

Nein!
Ich bevorzuge eine ehrliche Antwort.
Dieses rechtsradikale Dreckspack gehört hinter Gitter!
Das ist weder in meinem, noch im Sinne von PEGIDA und deren Teilnehmern.
Desgleichen gilt für linksradikales Dreckspack.
Man sollte beide Gruppen in ein Stadion sperren und ein paar Knüppel dazu werfen.
Danach erledigt sich diese Brut von selbst.";nothing
989379264433830;"Für das ""Fuzzies welcome"" Bildchen auf deinem Profilbild gibts ein Fleisskärtchen. Für die Erwähnung der ""BLÖD"" Zeitung noch eins. Wenn du jetzt noch deinen Namen fehlerfrei tanzen kannst, darfst du dir nen Lutscher aus dem Körbchen nehmen.";nothing
858251630879928;[@IND] es gibt aber gewisse Grundregeln die eingehalten werden müssen .;nothing
1086;Es wird gehört: Blut und Ehre. Ich wünsche eine gute Nacht.;agitation
1238;Bin voll dafür.....!!! Hasst mich von mir aus für die Einstellung, aber mir ginge das schon nicht mehr weit genug. Ich würde ein Frachtschiff karpern, die Container ringsherum durchbohren, Asylanten(Flüchtlinge aus what ever für Gründen) hineinverfrachten, zuschweißen und im Meer versenken. Nur so als abschreckung, das so lange bis freiwillig hier keiner mehr ankommen will....;nothing
972153446156412;Die rote Pest verträgt nicht die kleinst Kritik und schon mal gar keine Wahrheit !;nothing
855030947868663;Du  darfst Hass nicht mit Missachtung verwechseln! Es ist nur traurig, dass es bei euch nicht möglich ist objektiv zu denken. Ich verabscheue genauso irgendwelche Feigen Attentate. Habt ihr mal darüber nachgedacht, wieviele Übergriffe es von vermeidlichen Christen gab und gibt? Aber das ist euch ja völlig egal. habt ihr mal darüber nachgedacht, dass ihr gegen eine Randgruppe der Moslems von unter 0,02% demonstriert und damit Millionen von Menschen verunglimpft?;nothing
856956564342768;Melanie Schmidt-Krobok nur weil Du Deine Heimat hasst und den Islam liebst, muss Pegida nicht genauso drauf sein;nothing
858367247535033;http://www.t-online.de/nachrichten/deutschland/gesellschaft/id_72677168/kathrin-oertel-steigt-bei-pegida-aus.html                                                                                           Was Ist los?? Stimmt das???Welche Gründe gibt es dafür??? Gibt PEGIDA auf???? Hat euch die Politik so unter Druck gesetzt????;nothing
989380341100389;Wir brauchen dringend mehr Mittel für Tische gegen Abgaswertemanipulation !!;nothing
1621;Hey User, könntest du kurz die Wand dort angucken während ich mein Gewehr lade?;nothing
857803934258031;http://www.freiepresse.de/NACHRICHTEN/PANORAMA/Chef-Drogenfahnder-gesteht-Habe-ein-Suchtproblem-artikel9097305.php;nothing
858349550870136;Jana Ritter, eben. vermutlich 197.009 polnische Dschihadisten und 135.416 Selbstmordattentäter der rumänischen ISIS–Miliz ...;nothing
855515087820249;Ein wundervolles Video. Ich bin so froh, dass es weitergeht :);nothing
1388520172823228416;@kulturjournal Was für eine ekelhafte Berichterstattung über die Aktion #allesdichtmachen der Künstler. So ein verlogenes Schmierentheater gibt es eben nur in den Lügenmedien des Staatsfunkes. Jeden normalen Menschen müßte dieser widerliche Beitrag ankotzen. Ekelhaftes Gesindel;nothing
876265019078589;Ohne Zweifel den größten Mist die ich heute gelesen habe!;nothing
1012533228785100;Diesen Links-Grünen Idioten ist aber auch nichts zu doof !  Diese Asylbetrüger wissen doch vorher, dass sie in ein christliches Land einfallen und dass sie sich auf eine christliche Kultue einzustellen haben. Es ist einfach nur widerlich, wie diese Links-Grünen sich bei den Asylbetrügern einschleimen wollen !;nothing
1435;Der Führer brilierte mit einem triumphalen Einzug unter Bewunderung seiner Parteimitglieder.... . Sieg Heil!;nothing
857548304283594;Du Kameltreibern,dir sollte man die Eier abschneiden;nothing
991245094247247;und es ist ein Fehler, wenn ihr glaubt das dadurch mehr Menschen an den Pegida-Demo`s teilnehmen, weil ihr keinen guten Stream habt, - genau das Gegenteil ist dann der Fall. - bitte kümmert euch darum, - ich bin davon überzeugt, das auch der Grossteil dafür spenden würde, um dies umzusetzen.;nothing
1063229780382111;Sehr gut !;nothing
1394326060007890944;@VeryFreshDrafts @Freizeitrobin @watwillse @ZentralratJuden @ulfposh Einwanderung von Menschen die mit dieser Gesellschaft kollidieren, lehne ich allg. ab. Ob das jetzt Nazis, Antisem, Frauenfeinde, Gewaltaffine und ungebildete Menschen sind. Ich mache das nicht an der Hautfarbe fest. Einwanderung sollte eine echte Bereicherung für Deutschl. sein.;criticism
858186190886472;hai capito propio niente che sta succendendo qua a dresda... tombini di ghisa... saluti a salvini!;nothing
857298740975217;Was er labbert. ..;nothing
857461614292263;"[@IND] Kellan

Hier mal ein Lied nur für dich.

https://www.youtube.com/watch?v=3MS9z90LmFs";nothing
858346714203753;No i am just a concerned citizen of Berlin and i just posted a fact here so;nothing
1114033625301726;Gut geschrieben und absolut korrekt;nothing
1057113447660411;127! Welche MASSE! Gehe ich in eine gut besuchte Kneipe sind mehr Leute drin! Ein Witz, über den ich nicht Lachen kann! :-(;criticism
1056518941053195;??Seniler alter Mann;nothing
857755760929515;Finden Sie das witzig? Diese Leute mussten um ihr Leben fürchten, gehetzt und bedroht von linken Voldeppen wie Ihresgleichen. Sie sind wohl mächtig stolz darauf. Linkes SA, rotes Faschistenpack!;nothing
1012262455478844;Der hieß doch schon immer so oder????;nothing
857450077626750;"Wikipedia: Stichwort ""Ausländerkriminalität"" und dann Statistik. Lesen bildet...";nothing
856830961021995;das erinnert mich an ddr zeiten unter honecker: http://www.epochtimes.de/Pegida-und-Meinungsmanipulation-1000-Luebecker-Schueler-mussten-gegen-Pegida-demonstrieren-a1216756.html;nothing
1063773930327696;Hurra, wieder einer!;nothing
1043624092342680;"Ich habe mir mal gerade durchgelesen, worauf sich die Anzeige begründet. Frau Festerling hatte mit ihrer Aussage doch Recht! Die gesamte Politikerriege Deutschlands verstößt seit geraumer Zeit gegen das Verfassungsrecht, gegen die eigenen Bürger. Regen sich die Bürger zu Recht, darüber auf, werden sie von der Politikerriege als rechtsradikal betituliert. Das ist eindeutige Volksverhetzung! Die Medien schwimmen da auf gleicher Welle. Wurde Pegida noch vor einem halben Jahr als ""islamkritische Bewegung"" bezeichnet, hört man heute in den Medien nur noch, dass es sich dabei um eine ""islamfeindliche Bewegung"" handle. Großer Unterschied mit großer dahinterliegender Intention. Dies laste ich dann nun mal den entsprechenden Medien als Volksverhetzung an! Jetzt haben wir noch die Kirchen... die sollten sich mal schwer hüten aufgrund eigener Vergangenheit. Sie verstoßen im Übrigen gegen geltende Gesetze, wenn sie ausweisungspflichtige Asylanten bei sich aufnehmen. Ich würde anstelle von Frau Festerling über diese Anzeige nur lachen!";agitation
1063752000329889;"Uuiih und Hamburg ist so weit unten? Das erklärt den Artikel in der Hamburger Morgenpost... 
Da bekommt ""der Schandfleck von Deutschland"" ja eine ganz neue Bedeutung...??";nothing
1010756935629396;Nun Pohlheimer möglich dass es menschenfeindlich ist. Tatsache ist aber der Islam strebt nach der Weltherrschaft und steht für die Unterdrückung aller die nicht so denken, handeln und glauben wie es dieser pädophile Mörder Mohammed verlangt umgebracht werden müssen. Gerne kann ich die entsprechenden Suren und Verse posten. Minderbemittelt ist wer glaubt es gäbe einen Konsens zwischen Christen und Muslimen. So ist der Islam keine Religion sondern eine Ideologie und auf Grundlage des Koran und seiner Forderungen eine terroristische Vereinigung. Diese gehört verboten und MIT ALLEN MITTELN BEKÄMPFT. Sollte Dir das Hintergrundwissen fehlen nun Lesen bildet vor allem im Land der Dichter und Denker. Du minderbemittelter Schwachkopf. Mein Post ist argumentativ dein letzter Post nur Müll.;nothing
1096087597096329;Co za gnojki !;nothing
857921487579609;"Anscheinend verstehst du nicht 
was Pegida genau fordert.

Du sprichst von der Einen Hälfte 
und von der Anderen, 
aber die gibt es auch bei euch.

Meinungsfreiheit wird es immer geben, also komm damit klar ohne direkt beleidigend in der Mehrzahl zu sprechen.

Es gibt auch Ausländer die Pegida unterstützen, also versteh ich dein Problem nicht.

Das wäre das selbe als wenn ich sagen würde alle die deiner Meinung sind, 
sind sowieso nur Bombenleger.

Aber diskutieren macht anscheinend mit euch sowieso keinen Sinn, dafür haben die Medien 
und die Politiker schon zu viele verblendet. :/";criticism
857875600917531;Es gibt keine deutsche indentität ohne Auschwitz;nothing
945842575454166;Naja, wenn ich mir so die beiden Ökologischen Kackschüsse auf dem Foto so anschaue ist wohl davon auszugehen, dass sie dem Rot/Grün / Linksfaschistischem Spektrum zuzurechnen sind! ! ! !;nothing
1013191592052597;Ich habe den Text des Herrn Klaus Werner Stolle ebenso kopiert.;nothing
982677185104038;Ramon De la Perez...Lass deine Krankheit bitte behandeln!;nothing
1244;Ey den Schlag ich so zusammen wenn ich seh ich komm auch aus München;nothing
881978628507228;Sehr guter, aufrichtiger Mann. Respekt.;nothing
856963301008761;Wenn die Presse halbiert,  muss man mit 2 multiplizieren,  so einfach ist es. Aber nicht für diejenigen,  die alles glauben,  was in drr Zeitung steht;nothing
